"Time","TemperatureF"
2012-10-04 16:44:00,70.2
2012-10-04 16:49:00,69.7
2012-10-04 16:55:00,69.3
2012-10-04 17:00:00,68.9
2012-10-04 17:15:00,67.9
2012-10-04 17:20:00,68
2012-10-04 17:26:00,67.9
2012-10-04 17:31:00,67.5
2012-10-04 17:36:00,67.2
2012-10-04 17:41:00,67
2012-10-04 17:46:00,66.6
2012-10-04 17:51:00,66.1
2012-10-04 17:57:00,65.9
2012-10-04 18:02:00,65.7
2012-10-04 18:17:00,64.9
2012-10-04 18:22:00,64.7
2012-10-04 18:27:00,64.4
2012-10-04 18:33:00,64.2
2012-10-04 18:38:00,64.1
2012-10-04 18:43:00,63.9
2012-10-04 18:48:00,63.7
2012-10-04 18:53:00,63.6
2012-10-04 18:58:00,63.4
2012-10-04 19:04:00,63.3
2012-10-04 19:19:00,62.8
2012-10-04 19:24:00,62.7
2012-10-04 19:29:00,62.5
2012-10-04 19:35:00,62.4
2012-10-04 19:40:00,62.3
2012-10-04 19:45:00,62.2
2012-10-04 19:50:00,62.1
2012-10-04 19:55:00,61.9
2012-10-04 20:00:00,61.7
2012-10-04 20:16:00,61.5
2012-10-04 20:21:00,61.5
2012-10-04 20:26:00,61.4
2012-10-04 20:31:00,61.4
2012-10-04 20:36:00,61.2
2012-10-04 20:42:00,61
2012-10-04 20:47:00,61
2012-10-04 20:52:00,60.9
2012-10-04 20:57:00,60.7
2012-10-04 21:02:00,60.7
2012-10-04 21:18:00,60.5
2012-10-04 21:23:00,60.5
2012-10-04 21:28:00,60.5
2012-10-04 21:33:00,60.4
2012-10-04 21:38:00,60.2
2012-10-04 21:43:00,60.2
2012-10-04 21:49:00,60.1
2012-10-04 21:54:00,60.1
2012-10-04 21:59:00,60
2012-10-04 22:04:00,59.9
2012-10-04 22:14:00,59.9
2012-10-04 22:19:00,59.8
2012-10-04 22:25:00,59.7
2012-10-04 22:30:00,59.6
2012-10-04 22:35:00,59.6
2012-10-04 22:40:00,59.5
2012-10-04 22:45:00,59.5
2012-10-04 22:50:00,59.4
2012-10-04 22:56:00,59.4
2012-10-04 23:01:00,59.3
2012-10-04 23:15:00,59.3
2012-10-04 23:20:00,59.3
2012-10-04 23:25:00,59.3
2012-10-04 23:30:00,59.3
2012-10-04 23:35:00,59.3
2012-10-04 23:40:00,59.3
2012-10-04 23:46:00,59.2
2012-10-04 23:51:00,59.1
2012-10-04 23:56:00,59
2012-10-05 00:01:00,58.9
2012-10-05 00:16:00,58.4
2012-10-05 00:22:00,58.2
2012-10-05 00:27:00,58.1
2012-10-05 00:32:00,58.1
2012-10-05 00:37:00,58.1
2012-10-05 00:42:00,58.1
2012-10-05 00:47:00,58.1
2012-10-05 00:53:00,58.1
2012-10-05 00:58:00,58.1
2012-10-05 01:03:00,58.1
2012-10-05 01:18:00,58.3
2012-10-05 01:24:00,58.4
2012-10-05 01:29:00,58.5
2012-10-05 01:34:00,58.7
2012-10-05 01:39:00,58.7
2012-10-05 01:44:00,58.8
2012-10-05 01:49:00,58.9
2012-10-05 01:55:00,59
2012-10-05 02:00:00,59.1
2012-10-05 02:15:00,59.2
2012-10-05 02:20:00,59.3
2012-10-05 02:25:00,59.2
2012-10-05 02:31:00,59.2
2012-10-05 02:36:00,59.1
2012-10-05 02:41:00,59.1
2012-10-05 02:46:00,59
2012-10-05 02:51:00,59
2012-10-05 02:56:00,59
2012-10-05 03:02:00,58.9
2012-10-05 03:16:00,58.9
2012-10-05 03:21:00,58.9
2012-10-05 03:26:00,58.9
2012-10-05 03:31:00,59
2012-10-05 03:36:00,59
2012-10-05 03:45:00,59.1
2012-10-05 03:50:00,59.1
2012-10-05 03:55:00,59.1
2012-10-05 04:01:00,59.1
2012-10-05 04:16:00,59.2
2012-10-05 04:21:00,59.2
2012-10-05 04:26:00,59.3
2012-10-05 04:31:00,59.3
2012-10-05 04:37:00,59.3
2012-10-05 04:42:00,59.3
